e,b,n12,n23,n31,nd,nc,rej,time
1730.0,9.25,30,5,5,29960,0,0,736.8970041275024
1730.0,9.0,37,5,3,29953,0,2,908.5574536323547
1730.0,9.5,31,3,3,29963,0,0,733.8039817810059
1730.0,9.75,27,4,0,29969,0,0,760.9883196353912
1730.0,10.0,31,2,2,29965,0,0,776.7399802207947
1730.0,10.25,13,1,2,29984,0,0,633.4396979808807
1600.0,0.0,65,32,31,29872,0,0,520.7272329330444
1600.0,0.25,53,33,44,29870,0,0,505.4988718032837
1600.0,0.5,55,23,28,29894,0,0,491.24724102020264
1600.0,0.75,59,26,29,29886,0,0,511.8394384384155
1600.0,1.0,56,31,30,29883,0,0,522.9606297016144
1600.0,1.25,46,28,27,29899,0,0,500.4612798690796
1600.0,1.5,54,31,25,29890,0,0,521.1326925754547
1600.0,1.75,58,26,26,29890,0,0,521.8611752986908
1600.0,2.25,56,28,17,29899,0,0,512.8410043716431
1600.0,2.0,61,25,24,29890,0,0,557.6712875366211
1600.0,2.5,45,20,16,29919,0,0,503.87642908096313
1600.0,2.75,59,26,21,29894,0,0,528.5130693912506
1600.0,3.0,63,24,10,29903,0,0,546.4687209129333
1600.0,3.25,55,19,30,29896,0,0,553.7260766029358
1600.0,3.5,52,23,13,29912,0,0,565.2154817581177
1600.0,3.75,44,12,8,29936,0,0,547.3132877349854
1600.0,4.0,38,22,17,29923,0,0,538.2528235912323
1600.0,4.25,43,19,14,29924,0,0,584.2130212783813
1600.0,4.5,38,11,13,29938,0,0,605.0971674919128
1600.0,4.75,48,13,11,29928,0,0,655.1530261039734
1600.0,5.0,41,16,9,29934,0,0,592.8270404338837
1600.0,5.25,41,14,18,29925,0,2,635.7914807796478
1600.0,5.5,42,16,23,29919,0,0,660.4715845584869
1600.0,5.75,42,13,15,29930,0,0,668.3439378738403
1600.0,6.0,48,15,19,29918,0,0,679.5972013473511
1600.0,6.25,45,8,8,29939,0,0,665.5905838012695
1600.0,6.5,51,9,6,29934,0,0,663.2831656932831
1600.0,6.75,48,6,3,29943,0,0,760.1408469676971
1600.0,7.0,49,4,6,29941,0,0,809.2227618694305
1600.0,7.25,44,5,6,29945,0,0,757.0342042446136
1600.0,7.5,47,6,4,29943,0,0,935.0114982128143
1600.0,7.75,41,4,6,29949,0,0,819.2266619205475
1600.0,8.0,61,8,6,29925,0,0,975.0585572719574
1600.0,8.25,45,4,4,29947,0,0,895.7226195335388
1600.0,8.5,40,6,7,29947,0,0,782.4633076190948
1600.0,8.75,42,7,5,29946,0,0,858.6699233055115
1600.0,9.25,47,6,2,29945,0,0,739.7092063426971
1600.0,9.0,48,10,7,29935,0,0,880.6287426948547
1600.0,9.5,31,5,8,29956,0,0,671.9491143226624
1600.0,9.75,33,5,7,29955,0,0,685.8532922267914
1600.0,10.0,33,3,5,29959,0,0,789.1547999382019
1600.0,10.25,22,1,4,29972,0,1,781.1957840919495
1600.0,10.5,20,4,3,29973,0,0,628.2177152633667
1600.0,10.75,18,3,3,29976,0,0,679.4210422039032
1600.0,13.0,3,0,0,29997,0,0,339.32935309410095
1600.0,13.75,2,0,1,29997,0,0,357.09640669822693
1600.0,13.25,3,0,0,29997,0,0,381.3763177394867
1600.0,13.5,2,0,0,29998,0,0,400.4671514034271
1600.0,12.25,4,0,0,29996,0,0,420.99078369140625
1600.0,12.75,6,0,0,29993,0,1,436.0649073123932
1600.0,11.0,14,4,2,29980,0,0,548.7044439315796
1600.0,12.5,6,0,0,29994,0,0,462.98528265953064
1600.0,11.75,8,0,0,29992,0,0,554.0318558216095
1600.0,12.0,9,0,0,29991,0,0,561.0435104370117
1600.0,11.25,16,0,3,29981,0,0,572.6837623119354
1600.0,14.5,1,0,1,29998,0,0,249.32947731018066
1600.0,14.25,4,0,0,29996,0,0,306.9797625541687
1600.0,15.25,0,0,1,29999,0,0,243.0564033985138
1600.0,15.75,0,0,1,29999,0,0,233.67625880241394
1600.0,11.5,12,0,2,29986,0,0,700.1514711380005
1600.0,14.0,1,0,0,29998,0,1,362.50515580177307
1600.0,14.75,0,0,0,30000,0,0,309.4514558315277
1600.0,15.5,0,0,1,29999,0,0,284.08871603012085
1600.0,15.0,0,0,1,29999,0,0,322.4546477794647
1600.0,16.5,0,0,0,30000,0,0,214.31923937797546
1600.0,16.25,0,0,0,30000,0,0,232.481463432312
1600.0,16.75,0,0,0,30000,0,0,213.06523036956787
1600.0,17.0,0,0,0,30000,0,0,211.08723831176758
1600.0,17.25,0,1,0,29999,0,0,218.8853724002838
1600.0,18.0,0,0,1,29999,0,0,202.46393013000488
1600.0,18.25,0,0,0,30000,0,0,200.11024951934814
1600.0,17.75,0,0,0,30000,0,0,216.01466393470764
1600.0,17.5,0,0,0,29999,0,1,218.65012645721436
1600.0,16.0,0,0,1,29999,0,0,375.7677037715912
1600.0,18.5,0,0,0,30000,0,0,190.6810278892517
1600.0,18.75,0,0,0,30000,0,0,202.08070015907288
1600.0,19.0,0,0,0,30000,0,0,188.66809606552124
1600.0,19.25,0,0,0,30000,0,0,203.0588674545288
1600.0,19.5,0,0,0,30000,0,0,188.0387327671051
1600.0,19.75,0,0,0,30000,0,0,185.66977787017822
1600.0,20.25,0,0,0,30000,0,0,183.42465806007385
1600.0,20.5,1,0,0,29999,0,0,179.96751809120178
1600.0,20.0,0,0,0,30000,0,0,198.69727659225464
1600.0,21.5,0,0,0,30000,0,0,170.38632225990295
1600.0,21.0,0,0,0,30000,0,0,192.8859827518463
1600.0,20.75,0,0,0,30000,0,0,193.59834384918213
1600.0,21.25,0,0,0,30000,0,0,190.5184142589569
1600.0,21.75,0,0,0,30000,0,0,186.8300187587738
1600.0,22.0,0,0,0,30000,0,0,167.18508386611938
1600.0,22.25,0,0,0,30000,0,0,179.90567898750305
1600.0,22.5,0,0,0,30000,0,0,168.61317467689514
1600.0,22.75,0,0,0,30000,0,0,164.76250743865967
1600.0,23.0,0,0,0,30000,0,0,162.35083961486816
1600.0,23.25,0,0,0,30000,0,0,162.800954580307
1600.0,23.75,0,0,0,30000,0,0,157.48804259300232
1600.0,23.5,0,0,0,30000,0,0,166.21760821342468
1600.0,24.25,0,0,0,30000,0,0,160.17254114151
1600.0,24.0,0,0,0,30000,0,0,164.9883143901825
1600.0,24.5,0,0,0,30000,0,0,158.7620677947998
1470.0,1.25,54,23,32,29890,0,1,583.131641626358
1470.0,1.0,63,42,28,29867,0,0,588.6025249958038
1470.0,0.25,68,31,32,29869,0,0,590.3780121803284
1470.0,1.5,64,23,18,29895,0,0,593.3059282302856
1470.0,1.75,63,23,22,29892,0,0,602.8551194667816
1470.0,0.0,78,35,31,29856,0,0,606.4055035114288
1470.0,0.5,69,28,35,29868,0,0,611.4685070514679
1470.0,2.0,65,21,30,29884,0,0,615.2555255889893
1470.0,0.75,75,35,38,29852,0,0,626.182056427002
1470.0,2.75,67,15,28,29890,0,0,625.4233882427216
1470.0,2.25,70,31,26,29873,0,0,629.3097319602966
1470.0,2.5,60,23,28,29889,0,0,633.3037238121033
1470.0,3.0,54,21,14,29911,0,0,621.7172260284424
1470.0,3.25,66,15,22,29897,0,0,622.2700734138489
1470.0,3.5,66,11,15,29908,0,0,623.409481048584
1470.0,4.0,51,18,14,29917,0,0,635.6908781528473
1470.0,3.75,63,24,18,29895,0,0,655.2315533161163
1470.0,4.25,52,21,15,29911,0,1,662.670777797699
1470.0,5.0,39,14,20,29927,0,0,681.7027804851532
1470.0,4.5,59,14,16,29911,0,0,705.7258234024048
1470.0,5.5,50,17,8,29924,0,1,692.3141031265259
1470.0,4.75,53,21,12,29914,0,0,711.1664583683014
1470.0,5.75,64,19,10,29906,0,1,777.3477568626404
1470.0,5.25,39,14,7,29940,0,0,796.558346748352
1470.0,7.0,40,9,7,29944,0,0,712.0269634723663
1470.0,6.5,55,9,5,29931,0,0,780.5656394958496
1470.0,6.25,62,10,13,29915,0,0,786.1612465381622
1470.0,6.0,68,16,14,29902,0,0,820.5092952251434
1470.0,6.75,47,10,4,29939,0,0,825.3221793174744
1470.0,7.25,48,9,5,29938,0,0,868.242534160614
1470.0,8.25,57,8,3,29932,0,0,871.3941507339478
1470.0,8.0,55,6,5,29934,0,0,899.2258431911469
1470.0,7.75,53,6,2,29939,0,0,946.9420702457428
1470.0,7.5,49,8,9,29934,0,0,982.4530951976776
1470.0,8.5,49,5,7,29939,0,0,932.5699241161346
1470.0,8.75,56,2,5,29937,0,0,1067.290534734726
1470.0,9.75,40,2,1,29957,0,0,763.0399281978607
1470.0,10.25,23,1,2,29974,0,0,753.9528138637543
1470.0,11.25,15,2,2,29981,0,0,611.0597450733185
1470.0,11.0,15,5,0,29980,0,0,643.3122355937958
1470.0,10.0,29,7,7,29957,0,0,854.0343055725098
1470.0,9.0,49,8,4,29939,0,0,957.8102235794067
1470.0,9.5,38,8,10,29944,0,0,946.0500793457031
1470.0,10.75,22,3,4,29971,0,0,726.0402059555054
1470.0,10.5,23,2,12,29961,0,2,766.5809209346771
1470.0,11.5,18,1,1,29980,0,0,648.4821481704712
1470.0,9.25,59,5,5,29931,0,0,1020.5239541530609
1470.0,11.75,15,0,2,29983,0,0,555.4139828681946
1470.0,13.75,0,0,1,29999,0,0,311.54635310173035
1470.0,14.0,2,0,1,29997,0,0,293.7675702571869
1470.0,12.0,11,0,1,29988,0,0,522.876317024231
1470.0,12.5,8,0,1,29991,0,0,419.8338928222656
1470.0,14.25,1,0,0,29999,0,0,329.5186870098114
1470.0,14.75,0,0,2,29997,0,1,306.5969989299774
1470.0,14.5,0,0,0,30000,0,0,349.1859817504883
1470.0,12.75,7,0,1,29992,0,0,473.48913192749023
1470.0,12.25,15,0,1,29984,0,0,489.9834611415863
1470.0,13.0,7,1,2,29989,0,1,536.868682384491
1470.0,13.25,8,1,0,29991,0,0,546.7345924377441
1470.0,13.5,6,0,0,29994,0,0,526.6795039176941
1470.0,15.25,0,2,0,29998,0,0,240.22624683380127
1470.0,15.0,0,0,1,29999,0,0,251.28488850593567
1470.0,16.0,0,1,0,29998,0,1,231.66353011131287
1470.0,15.75,0,0,0,30000,0,0,237.74210262298584
1470.0,15.5,0,1,0,29999,0,0,252.84465980529785
1470.0,16.25,0,0,0,30000,0,0,234.6864664554596
1470.0,16.75,0,0,0,30000,0,0,229.1263747215271
1470.0,16.5,0,0,0,30000,0,0,264.3396883010864
1470.0,17.25,1,0,1,29998,0,0,226.05232882499695
1470.0,17.75,0,0,0,30000,0,0,217.09367442131042
1470.0,17.5,0,0,0,30000,0,0,223.6912326812744
1470.0,17.0,0,0,0,30000,0,0,323.0863194465637
1470.0,18.0,0,0,0,30000,0,0,219.81956505775452
1470.0,18.25,0,0,0,30000,0,0,215.525812625885
1470.0,18.75,0,0,0,30000,0,0,207.30991864204407
1470.0,18.5,0,0,0,30000,0,0,213.1361300945282
1470.0,19.0,0,0,0,30000,0,0,208.1242434978485
1470.0,19.25,0,0,0,30000,0,0,200.60288190841675
1470.0,19.5,0,0,0,30000,0,0,198.22025752067566
1470.0,19.75,0,0,0,30000,0,0,198.61714720726013
1470.0,20.0,0,0,0,30000,0,0,199.29585194587708
1470.0,20.25,0,0,0,30000,0,0,197.69129848480225
1470.0,20.5,0,0,0,30000,0,0,204.90367484092712
1470.0,20.75,0,0,0,30000,0,0,201.9167182445526
1470.0,21.0,0,0,0,30000,0,0,193.5869059562683
1470.0,21.25,0,0,0,30000,0,0,190.0609712600708
1470.0,21.5,0,0,0,30000,0,0,187.9524233341217
1470.0,21.75,0,0,0,30000,0,0,188.20390224456787
1470.0,22.0,0,0,0,30000,0,0,185.84770369529724
1470.0,22.25,0,0,0,30000,0,0,184.26057052612305
1470.0,22.5,0,0,0,30000,0,0,181.43806099891663
1470.0,22.75,0,0,0,30000,0,0,179.49927234649658
1470.0,23.0,0,0,0,30000,0,0,170.15632152557373
1470.0,23.25,0,0,0,30000,0,0,171.50209641456604
1470.0,23.5,0,0,0,30000,0,0,166.89329290390015
1470.0,23.75,0,0,0,30000,0,0,166.95732498168945
1470.0,24.0,0,0,0,30000,0,0,165.4058792591095
1470.0,24.25,0,0,0,30000,0,0,161.223548412323
1470.0,24.5,0,0,0,30000,0,0,157.70135951042175
1340.0,2.0,56,40,31,29873,0,0,604.591778755188
1340.0,1.0,66,28,34,29872,0,0,607.8144931793213
1340.0,1.5,68,43,33,29856,0,0,644.106362581253
1340.0,0.5,82,31,35,29852,0,0,648.9048759937286
1340.0,0.75,76,48,37,29839,0,0,652.0595707893372
1340.0,0.25,95,30,43,29832,0,0,660.0474343299866
1340.0,1.25,73,36,30,29861,0,0,661.7930819988251
1340.0,2.25,65,45,29,29861,0,0,669.7807760238647
1340.0,0.0,89,34,36,29841,0,0,676.444534778595
1340.0,2.5,62,26,33,29879,0,0,680.4323983192444
1340.0,1.75,74,31,32,29862,0,1,687.4756104946136
1340.0,2.75,83,27,30,29860,0,0,687.6759629249573
1340.0,3.0,57,26,22,29895,0,0,619.0289027690887
1340.0,3.75,55,11,24,29910,0,0,650.4911799430847
1340.0,3.5,73,22,30,29875,0,0,661.0089182853699
1340.0,4.0,62,21,21,29896,0,0,669.1316294670105
1340.0,3.25,83,27,24,29866,0,0,724.3686063289642
1340.0,5.25,50,19,9,29922,0,0,677.8466560840607
1340.0,4.25,54,22,18,29906,0,0,704.8251523971558
1340.0,5.0,48,20,18,29914,0,0,717.3585770130157
1340.0,4.5,65,24,19,29892,0,0,746.9908032417297
1340.0,5.75,47,33,22,29897,0,1,780.3406281471252
1340.0,4.75,63,26,25,29886,0,0,822.1536283493042
1340.0,5.5,62,12,24,29902,0,0,900.1211714744568
1340.0,6.0,57,16,12,29915,0,0,736.2183508872986
1340.0,6.25,61,20,19,29900,0,0,783.932984828949
1340.0,6.75,61,5,7,29927,0,0,874.9051020145416
1340.0,6.5,72,18,9,29901,0,0,908.7513387203217
1340.0,7.25,65,9,9,29917,0,0,888.0798728466034
1340.0,7.5,48,5,5,29942,0,0,894.1293206214905
1340.0,8.0,50,9,7,29934,0,0,895.3974890708923
1340.0,7.0,67,5,10,29918,0,0,1020.758407831192
1340.0,7.75,64,13,4,29919,0,0,1018.5840244293213
1340.0,8.5,55,7,6,29932,0,0,928.1286282539368
1340.0,8.25,50,8,4,29938,0,0,1026.611827135086
1340.0,8.75,56,7,3,29934,0,0,944.8300051689148
1340.0,9.0,54,6,12,29928,0,0,1019.2303681373596
1340.0,10.5,30,2,3,29965,0,0,698.5779159069061
1340.0,10.0,47,7,6,29940,0,0,803.9942700862885
1340.0,11.0,29,4,3,29964,0,0,680.2682702541351
1340.0,9.5,51,11,7,29931,0,0,913.0492660999298
1340.0,9.25,55,7,8,29930,0,0,1033.7701609134674
1340.0,10.25,28,4,4,29964,0,0,856.9095056056976
1340.0,11.25,31,2,4,29963,0,0,734.2729926109314
1340.0,10.75,30,5,3,29962,0,0,817.31494140625
1340.0,11.75,22,1,1,29976,0,0,649.1171660423279
1340.0,9.75,58,4,10,29928,0,0,999.6507384777069
1340.0,11.5,23,1,4,29972,0,0,805.8449928760529
1340.0,13.25,9,0,1,29990,0,0,372.0752692222595
1340.0,13.5,10,1,0,29989,0,0,407.36599349975586
1340.0,12.0,22,2,1,29975,0,0,550.1763687133789
1340.0,12.25,22,2,0,29976,0,0,541.3417162895203
1340.0,14.25,2,0,1,29997,0,0,365.11728382110596
1340.0,12.75,16,0,0,29984,0,0,455.6768524646759
1340.0,14.5,2,1,1,29996,0,0,343.60308265686035
1340.0,12.5,20,0,1,29979,0,0,509.3236229419708
1340.0,13.0,18,0,1,29981,0,0,481.11636686325073
1340.0,13.75,6,1,1,29992,0,0,438.7029299736023
1340.0,14.75,1,1,1,29997,0,0,305.7943456172943
1340.0,14.0,3,1,0,29996,0,0,505.7207660675049
1340.0,15.0,1,0,0,29999,0,0,252.95581483840942
1340.0,15.5,0,0,0,30000,0,0,251.79973363876343
1340.0,16.0,0,0,0,30000,0,0,246.52101874351501
1340.0,15.75,0,0,2,29998,0,0,250.09577918052673
1340.0,16.5,0,0,1,29999,0,0,239.37357759475708
1340.0,16.75,0,1,0,29999,0,0,235.3456859588623
1340.0,15.25,2,0,0,29998,0,0,273.8560206890106
1340.0,16.25,0,1,0,29999,0,0,251.7909963130951
1340.0,17.0,0,2,0,29998,0,0,234.77234601974487
1340.0,17.25,0,0,0,30000,0,0,232.65692782402039
1340.0,17.5,0,0,0,30000,0,0,225.48952555656433
1340.0,17.75,0,0,0,30000,0,0,229.48594641685486
1340.0,18.0,0,0,0,30000,0,0,222.15251064300537
1340.0,18.25,0,0,0,30000,0,0,220.66428589820862
1340.0,19.5,0,0,0,30000,0,0,212.1804392337799
1340.0,19.0,0,0,0,30000,0,0,214.75192070007324
1340.0,18.75,0,0,0,30000,0,0,216.24812054634094
1340.0,18.5,0,0,0,30000,0,0,217.1423978805542
1340.0,19.25,0,0,0,30000,0,0,216.73638653755188
1340.0,19.75,0,0,0,30000,0,0,211.89972925186157
1340.0,20.0,0,0,0,30000,0,0,202.33191561698914
1340.0,20.5,0,0,0,30000,0,0,197.2496898174286
1340.0,20.25,0,0,0,30000,0,0,225.81086897850037
1340.0,20.75,0,0,0,30000,0,0,186.88793873786926
1210.0,0.0,84,39,51,29826,0,0,640.9911959171295
1210.0,1.75,88,40,37,29835,0,0,644.0315418243408
1210.0,2.0,73,36,37,29854,0,0,648.8608241081238
1210.0,2.5,77,33,32,29858,0,0,650.4188170433044
1210.0,2.25,82,22,32,29864,0,0,658.0416684150696
1210.0,0.25,93,37,45,29825,0,0,660.1804428100586
1210.0,1.5,90,31,38,29840,0,1,691.635822057724
1210.0,2.75,83,31,22,29864,0,0,667.2958698272705
1210.0,0.5,113,37,49,29801,0,0,701.1379442214966
1210.0,0.75,94,40,38,29828,0,0,652.3051540851593
1210.0,1.0,80,47,46,29826,0,1,640.5046498775482
1210.0,1.25,89,41,45,29825,0,0,662.8339085578918
1210.0,4.25,59,20,17,29904,0,0,637.3363215923309
1210.0,3.75,81,26,22,29871,0,0,678.3027217388153
1210.0,3.0,82,32,38,29848,0,0,685.2025036811829
1210.0,3.5,78,20,24,29877,0,1,714.2439615726471
1210.0,3.25,97,29,29,29845,0,0,725.3154261112213
1210.0,4.0,83,30,28,29859,0,0,710.3316187858582
1210.0,5.0,65,28,18,29889,0,0,691.0243806838989
1210.0,4.75,68,24,21,29886,0,1,716.449583530426
1210.0,4.5,67,21,19,29892,0,1,718.5001564025879
1210.0,5.25,67,15,28,29890,0,0,729.0425899028778
1210.0,5.75,77,37,27,29859,0,0,775.5790100097656
1210.0,5.5,66,23,20,29891,0,0,780.5422711372375
1210.0,6.0,72,23,23,29882,0,0,819.4040594100952
1210.0,6.5,60,18,19,29902,0,1,824.7502052783966
1210.0,7.25,52,5,10,29933,0,0,765.2797589302063
1210.0,6.75,61,8,13,29918,0,0,802.6038901805878
1210.0,7.5,52,2,7,29939,0,0,773.5988430976868
1210.0,7.0,72,12,2,29914,0,0,926.684907913208
1210.0,6.25,65,15,21,29899,0,0,1010.8506410121918
1210.0,8.75,56,10,9,29925,0,0,833.7001869678497
1210.0,8.0,68,8,12,29912,0,0,976.483155965805
1210.0,8.5,62,8,12,29918,0,0,892.8387804031372
1210.0,7.75,74,3,6,29917,0,0,1017.3349857330322
1210.0,8.25,62,11,5,29922,0,0,1066.466814994812
1210.0,10.0,52,7,8,29933,0,0,867.1187510490417
1210.0,10.75,32,3,4,29961,0,0,687.1651601791382
1210.0,9.75,52,12,10,29926,0,0,901.2904732227325
1210.0,11.5,17,5,4,29974,0,0,635.0392725467682
1210.0,11.0,22,4,3,29971,0,0,689.5749366283417
1210.0,9.25,57,11,14,29918,0,0,972.3141443729401
1210.0,11.25,33,0,3,29964,0,0,750.500471830368
1210.0,9.5,59,9,4,29927,0,1,1055.6945314407349
1210.0,9.0,64,4,11,29921,0,0,1070.1768655776978
1210.0,10.25,42,11,7,29940,0,0,930.2321677207947
1210.0,10.5,43,5,8,29944,0,0,917.4487221240997
1210.0,11.75,31,8,2,29959,0,0,802.0160355567932
1210.0,13.0,15,1,1,29983,0,0,426.14357233047485
1210.0,12.75,16,2,3,29979,0,0,459.54960536956787
1210.0,12.25,24,1,3,29972,0,0,514.3817362785339
1210.0,14.0,2,3,1,29994,0,0,342.80538964271545
1210.0,12.0,17,5,3,29975,0,0,553.3038346767426
1210.0,12.5,20,0,0,29980,0,0,540.9176003932953
1210.0,14.5,6,0,0,29994,0,0,372.95506167411804
1210.0,13.5,9,1,2,29988,0,0,464.06003069877625
1210.0,14.75,3,1,0,29996,0,0,304.788206577301
1210.0,14.25,8,3,1,29988,0,0,432.76311206817627
1210.0,13.75,10,0,2,29988,0,0,480.21548104286194
1210.0,15.0,0,0,1,29999,0,0,251.30969643592834
1210.0,13.25,21,0,1,29978,0,0,676.3018190860748
1210.0,16.0,1,1,2,29996,0,0,240.01919603347778
